timestamp,container,cpu,mem
1757318363,elasticsearch_container,7.65%,1.04GiB / 7.724GiB
1757318363,postgres_container,4.43%,75.6MiB / 7.724GiB
1757318370,backend_container,10.10%,119.5MiB / 7.724GiB
1757318370,elasticsearch_container,3.80%,1.04GiB / 7.724GiB
1757318370,postgres_container,3.77%,73.75MiB / 7.724GiB
1757318378,backend_container,12.93%,119.7MiB / 7.724GiB
1757318378,elasticsearch_container,14.53%,1.04GiB / 7.724GiB
1757318378,postgres_container,4.50%,75.68MiB / 7.724GiB
1757318385,backend_container,12.67%,119.5MiB / 7.724GiB
1757318385,elasticsearch_container,3.33%,1.04GiB / 7.724GiB
1757318385,postgres_container,7.43%,75.5MiB / 7.724GiB
1757318393,backend_container,10.82%,119.6MiB / 7.724GiB
1757318393,elasticsearch_container,3.03%,1.04GiB / 7.724GiB
1757318393,postgres_container,3.57%,81.36MiB / 7.724GiB
1757318400,backend_container,12.74%,120.2MiB / 7.724GiB
1757318400,elasticsearch_container,5.31%,1.04GiB / 7.724GiB
1757318400,postgres_container,3.58%,82.99MiB / 7.724GiB
1757318408,backend_container,13.73%,119.8MiB / 7.724GiB
1757318408,elasticsearch_container,6.59%,1.047GiB / 7.724GiB
1757318408,postgres_container,5.91%,82.96MiB / 7.724GiB
1757318415,backend_container,10.00%,120.1MiB / 7.724GiB
1757318415,elasticsearch_container,5.63%,1.047GiB / 7.724GiB
1757318415,postgres_container,7.96%,82.89MiB / 7.724GiB
1757318423,backend_container,12.53%,119.8MiB / 7.724GiB
1757318423,elasticsearch_container,27.40%,1.047GiB / 7.724GiB
1757318423,postgres_container,4.12%,84.99MiB / 7.724GiB
1757318430,backend_container,14.65%,119.7MiB / 7.724GiB
1757318430,elasticsearch_container,2.78%,1.047GiB / 7.724GiB
1757318430,postgres_container,2.50%,90.39MiB / 7.724GiB
1757318438,backend_container,12.00%,120.2MiB / 7.724GiB
1757318438,elasticsearch_container,5.53%,1.047GiB / 7.724GiB
1757318438,postgres_container,4.36%,90.19MiB / 7.724GiB
1757318445,backend_container,8.17%,119.8MiB / 7.724GiB
1757318445,elasticsearch_container,11.60%,1.048GiB / 7.724GiB
1757318445,postgres_container,7.17%,88.57MiB / 7.724GiB
1757318453,backend_container,8.53%,120.2MiB / 7.724GiB
1757318453,elasticsearch_container,4.00%,1.047GiB / 7.724GiB
1757318453,postgres_container,14.20%,92.2MiB / 7.724GiB
1757318460,backend_container,10.53%,120.4MiB / 7.724GiB
1757318460,elasticsearch_container,10.28%,1.047GiB / 7.724GiB
1757318460,postgres_container,2.78%,97.61MiB / 7.724GiB
1757318468,backend_container,11.56%,120.2MiB / 7.724GiB
1757318468,elasticsearch_container,2.84%,1.047GiB / 7.724GiB
1757318468,postgres_container,3.82%,97.62MiB / 7.724GiB
1757318475,backend_container,14.44%,120.1MiB / 7.724GiB
1757318475,elasticsearch_container,6.17%,1.048GiB / 7.724GiB
1757318475,postgres_container,7.00%,95.64MiB / 7.724GiB
1757318483,backend_container,7.75%,120.4MiB / 7.724GiB
1757318483,elasticsearch_container,2.54%,1.048GiB / 7.724GiB
1757318483,postgres_container,12.98%,99.68MiB / 7.724GiB
1757318490,backend_container,9.68%,120.4MiB / 7.724GiB
1757318490,elasticsearch_container,2.59%,1.048GiB / 7.724GiB
1757318490,postgres_container,5.48%,101.1MiB / 7.724GiB
1757318498,backend_container,8.62%,120.2MiB / 7.724GiB
1757318498,elasticsearch_container,2.45%,1.048GiB / 7.724GiB
1757318498,postgres_container,2.72%,105MiB / 7.724GiB
1757318505,backend_container,9.56%,120.3MiB / 7.724GiB
1757318505,elasticsearch_container,12.03%,1.048GiB / 7.724GiB
1757318505,postgres_container,5.27%,104.7MiB / 7.724GiB
1757318513,backend_container,15.75%,120MiB / 7.724GiB
1757318513,elasticsearch_container,2.90%,1.048GiB / 7.724GiB
1757318513,postgres_container,12.05%,107.2MiB / 7.724GiB
1757318520,backend_container,12.27%,120.4MiB / 7.724GiB
1757318520,elasticsearch_container,2.55%,1.048GiB / 7.724GiB
1757318520,postgres_container,5.66%,108.5MiB / 7.724GiB
1757318528,backend_container,12.20%,120.5MiB / 7.724GiB
1757318528,elasticsearch_container,2.41%,1.048GiB / 7.724GiB
1757318528,postgres_container,5.52%,110.3MiB / 7.724GiB
1757318535,backend_container,12.95%,120.5MiB / 7.724GiB
1757318535,elasticsearch_container,7.77%,1.049GiB / 7.724GiB
1757318535,postgres_container,2.78%,128.5MiB / 7.724GiB
