timestamp,container,cpu,mem
1757311191,cache_redis_container,0.43%,9.707MiB / 7.653GiB
1757311199,cache_backend_container,0.65%,94.42MiB / 7.653GiB
1757311199,cache_postgres_container,0.01%,87.83MiB / 7.653GiB
1757311199,cache_redis_container,0.42%,9.703MiB / 7.653GiB
1757311206,cache_backend_container,1.29%,94.67MiB / 7.653GiB
1757311206,cache_postgres_container,0.03%,87.84MiB / 7.653GiB
1757311206,cache_redis_container,0.56%,9.453MiB / 7.653GiB
1757311214,cache_backend_container,0.62%,94.67MiB / 7.653GiB
1757311214,cache_postgres_container,3.82%,88.1MiB / 7.653GiB
1757311214,cache_redis_container,0.35%,9.703MiB / 7.653GiB
1757311222,cache_backend_container,0.87%,94.67MiB / 7.653GiB
1757311222,cache_postgres_container,0.00%,87.9MiB / 7.653GiB
1757311222,cache_redis_container,0.41%,9.707MiB / 7.653GiB
1757311229,cache_backend_container,1.08%,94.42MiB / 7.653GiB
1757311229,cache_postgres_container,0.00%,90.05MiB / 7.653GiB
1757311229,cache_redis_container,0.38%,9.453MiB / 7.653GiB
1757311237,cache_backend_container,0.93%,94.67MiB / 7.653GiB
1757311237,cache_postgres_container,0.01%,90.05MiB / 7.653GiB
1757311237,cache_redis_container,0.47%,9.703MiB / 7.653GiB
1757311244,cache_backend_container,1.17%,94.42MiB / 7.653GiB
1757311244,cache_postgres_container,3.43%,90.29MiB / 7.653GiB
1757311244,cache_redis_container,0.41%,9.703MiB / 7.653GiB
1757311252,cache_backend_container,0.67%,94.67MiB / 7.653GiB
1757311252,cache_postgres_container,0.00%,90.21MiB / 7.653GiB
1757311252,cache_redis_container,0.78%,9.703MiB / 7.653GiB
1757311260,cache_backend_container,0.94%,94.43MiB / 7.653GiB
1757311260,cache_postgres_container,0.01%,92.26MiB / 7.653GiB
1757311260,cache_redis_container,0.41%,9.703MiB / 7.653GiB
1757311267,cache_backend_container,1.42%,94.43MiB / 7.653GiB
1757311267,cache_postgres_container,0.02%,92.26MiB / 7.653GiB
1757311267,cache_redis_container,0.39%,9.953MiB / 7.653GiB
1757311275,cache_backend_container,1.31%,94.68MiB / 7.653GiB
1757311275,cache_postgres_container,3.10%,92.55MiB / 7.653GiB
1757311275,cache_redis_container,0.58%,9.703MiB / 7.653GiB
1757311282,cache_backend_container,1.35%,94.43MiB / 7.653GiB
1757311282,cache_postgres_container,0.00%,92.52MiB / 7.653GiB
1757311282,cache_redis_container,0.54%,9.703MiB / 7.653GiB
1757311290,cache_backend_container,1.22%,94.7MiB / 7.653GiB
1757311290,cache_postgres_container,0.00%,94.48MiB / 7.653GiB
1757311290,cache_redis_container,0.59%,9.703MiB / 7.653GiB
1757311298,cache_backend_container,1.16%,94.68MiB / 7.653GiB
1757311298,cache_postgres_container,0.00%,94.62MiB / 7.653GiB
1757311298,cache_redis_container,0.59%,9.453MiB / 7.653GiB
1757311305,cache_backend_container,1.34%,94.43MiB / 7.653GiB
1757311305,cache_postgres_container,2.52%,95MiB / 7.653GiB
1757311305,cache_redis_container,0.56%,9.703MiB / 7.653GiB
1757311313,cache_backend_container,1.20%,94.68MiB / 7.653GiB
1757311313,cache_postgres_container,0.00%,94.47MiB / 7.653GiB
1757311313,cache_redis_container,0.49%,9.703MiB / 7.653GiB
1757311320,cache_backend_container,1.35%,94.61MiB / 7.653GiB
1757311320,cache_postgres_container,0.01%,72.37MiB / 7.653GiB
1757311320,cache_redis_container,0.54%,9.703MiB / 7.653GiB
1757311328,cache_backend_container,0.28%,94.61MiB / 7.653GiB
1757311328,cache_postgres_container,0.00%,72.36MiB / 7.653GiB
1757311328,cache_redis_container,0.58%,9.453MiB / 7.653GiB
1757311336,cache_backend_container,1.49%,94.61MiB / 7.653GiB
1757311336,cache_postgres_container,0.29%,72.71MiB / 7.653GiB
1757311336,cache_redis_container,0.56%,9.703MiB / 7.653GiB
1757311343,cache_backend_container,1.36%,94.61MiB / 7.653GiB
1757311343,cache_postgres_container,0.00%,72.48MiB / 7.653GiB
1757311343,cache_redis_container,0.62%,9.453MiB / 7.653GiB
