timestamp,container,cpu,mem
1757310164,cache_backend_container,6.43%,95.14MiB / 7.653GiB
1757310164,cache_postgres_container,6.30%,61.47MiB / 7.653GiB
1757310164,cache_redis_container,0.47%,9.48MiB / 7.653GiB
1757310172,cache_backend_container,7.26%,95.01MiB / 7.653GiB
1757310172,cache_postgres_container,6.45%,61.48MiB / 7.653GiB
1757310172,cache_redis_container,0.55%,9.484MiB / 7.653GiB
1757310179,cache_backend_container,7.92%,95.22MiB / 7.653GiB
1757310179,cache_postgres_container,6.69%,77.02MiB / 7.653GiB
1757310179,cache_redis_container,0.59%,9.715MiB / 7.653GiB
1757310187,cache_backend_container,8.19%,95.2MiB / 7.653GiB
1757310187,cache_postgres_container,5.04%,83.56MiB / 7.653GiB
1757310187,cache_redis_container,0.55%,9.465MiB / 7.653GiB
1757310194,cache_backend_container,6.64%,95.7MiB / 7.653GiB
1757310194,cache_postgres_container,6.27%,83.62MiB / 7.653GiB
1757310194,cache_redis_container,0.55%,9.48MiB / 7.653GiB
1757310202,cache_backend_container,8.16%,95.27MiB / 7.653GiB
1757310202,cache_postgres_container,6.42%,98.93MiB / 7.653GiB
1757310202,cache_redis_container,0.52%,9.48MiB / 7.653GiB
1757310210,cache_backend_container,6.24%,94.75MiB / 7.653GiB
1757310210,cache_postgres_container,5.04%,105.7MiB / 7.653GiB
1757310210,cache_redis_container,1.74%,9.48MiB / 7.653GiB
1757310217,cache_backend_container,6.57%,94.52MiB / 7.653GiB
1757310217,cache_postgres_container,8.18%,113MiB / 7.653GiB
1757310217,cache_redis_container,0.56%,9.465MiB / 7.653GiB
1757310225,cache_backend_container,7.54%,94.5MiB / 7.653GiB
1757310225,cache_postgres_container,8.22%,97MiB / 7.653GiB
1757310225,cache_redis_container,0.47%,9.48MiB / 7.653GiB
1757310232,cache_backend_container,7.70%,94.86MiB / 7.653GiB
1757310232,cache_postgres_container,6.84%,121.3MiB / 7.653GiB
1757310232,cache_redis_container,0.44%,9.465MiB / 7.653GiB
1757310240,cache_backend_container,6.12%,94.68MiB / 7.653GiB
1757310240,cache_postgres_container,6.80%,41.38MiB / 7.653GiB
1757310240,cache_redis_container,0.66%,9.465MiB / 7.653GiB
1757310248,cache_backend_container,7.44%,94.91MiB / 7.653GiB
1757310248,cache_postgres_container,7.44%,41.66MiB / 7.653GiB
1757310248,cache_redis_container,0.66%,9.48MiB / 7.653GiB
1757310255,cache_backend_container,6.19%,94.97MiB / 7.653GiB
1757310255,cache_postgres_container,7.98%,50.34MiB / 7.653GiB
1757310255,cache_redis_container,0.58%,9.48MiB / 7.653GiB
1757310263,cache_backend_container,6.70%,95.17MiB / 7.653GiB
1757310263,cache_postgres_container,7.49%,56.97MiB / 7.653GiB
1757310263,cache_redis_container,0.57%,9.465MiB / 7.653GiB
1757310270,cache_backend_container,7.67%,95.21MiB / 7.653GiB
1757310270,cache_postgres_container,5.60%,71.77MiB / 7.653GiB
1757310270,cache_redis_container,0.57%,9.48MiB / 7.653GiB
1757310278,cache_backend_container,6.42%,95.2MiB / 7.653GiB
1757310278,cache_postgres_container,9.00%,79.25MiB / 7.653GiB
1757310278,cache_redis_container,0.54%,9.48MiB / 7.653GiB
1757310285,cache_backend_container,6.08%,94.98MiB / 7.653GiB
1757310285,cache_postgres_container,6.55%,79.14MiB / 7.653GiB
1757310285,cache_redis_container,0.64%,9.48MiB / 7.653GiB
1757310293,cache_backend_container,6.65%,94.76MiB / 7.653GiB
1757310293,cache_postgres_container,4.84%,85.71MiB / 7.653GiB
1757310293,cache_redis_container,0.72%,9.711MiB / 7.653GiB
1757310301,cache_backend_container,8.96%,95.42MiB / 7.653GiB
1757310301,cache_postgres_container,8.65%,77MiB / 7.653GiB
1757310301,cache_redis_container,0.52%,9.461MiB / 7.653GiB
1757310308,cache_backend_container,6.24%,95.19MiB / 7.653GiB
1757310308,cache_postgres_container,9.36%,83.54MiB / 7.653GiB
1757310308,cache_redis_container,0.45%,9.727MiB / 7.653GiB
1757310316,cache_backend_container,6.23%,95.45MiB / 7.653GiB
1757310316,cache_postgres_container,7.60%,83.78MiB / 7.653GiB
1757310316,cache_redis_container,0.55%,9.461MiB / 7.653GiB
1757310323,cache_backend_container,8.95%,94.79MiB / 7.653GiB
1757310323,cache_postgres_container,6.86%,99.18MiB / 7.653GiB
1757310323,cache_redis_container,0.54%,9.477MiB / 7.653GiB
1757310331,cache_backend_container,7.21%,95.3MiB / 7.653GiB
1757310331,cache_postgres_container,5.10%,105.7MiB / 7.653GiB
1757310331,cache_redis_container,0.64%,9.477MiB / 7.653GiB
1757310339,cache_backend_container,6.01%,95.02MiB / 7.653GiB
1757310339,cache_postgres_container,4.45%,105.8MiB / 7.653GiB
1757310339,cache_redis_container,0.58%,9.465MiB / 7.653GiB
1757310346,cache_backend_container,6.58%,94.9MiB / 7.653GiB
1757310346,cache_postgres_container,4.89%,43.59MiB / 7.653GiB
1757310346,cache_redis_container,0.63%,9.461MiB / 7.653GiB
1757310354,cache_backend_container,6.70%,94.7MiB / 7.653GiB
1757310354,cache_postgres_container,5.38%,52.25MiB / 7.653GiB
1757310354,cache_redis_container,0.50%,9.492MiB / 7.653GiB
1757310361,cache_backend_container,5.64%,94.9MiB / 7.653GiB
1757310361,cache_postgres_container,4.80%,65.76MiB / 7.653GiB
1757310361,cache_redis_container,0.60%,9.477MiB / 7.653GiB
1757310369,cache_backend_container,5.37%,95.15MiB / 7.653GiB
1757310369,cache_postgres_container,7.16%,72.47MiB / 7.653GiB
1757310369,cache_redis_container,0.56%,9.477MiB / 7.653GiB
