timestamp,container,cpu,mem
1757306305,proxy_backend_container,3.21%,113.2MiB / 7.724GiB
1757306305,proxy_postgres_container,0.00%,57.26MiB / 7.724GiB
1757306313,proxy_nginx_container,0.00%,13.08MiB / 7.724GiB
1757306313,proxy_backend_container,3.61%,113.3MiB / 7.724GiB
1757306313,proxy_postgres_container,0.01%,57.36MiB / 7.724GiB
1757306320,proxy_nginx_container,0.00%,13.08MiB / 7.724GiB
1757306320,proxy_backend_container,2.88%,113.2MiB / 7.724GiB
1757306320,proxy_postgres_container,0.10%,57.6MiB / 7.724GiB
1757306328,proxy_nginx_container,0.00%,13.08MiB / 7.724GiB
1757306328,proxy_backend_container,4.81%,113.4MiB / 7.724GiB
1757306328,proxy_postgres_container,0.11%,57.45MiB / 7.724GiB
1757306335,proxy_nginx_container,0.00%,13.09MiB / 7.724GiB
1757306335,proxy_backend_container,1.57%,113MiB / 7.724GiB
1757306335,proxy_postgres_container,0.10%,59.74MiB / 7.724GiB
1757306343,proxy_nginx_container,0.00%,13.08MiB / 7.724GiB
1757306343,proxy_backend_container,1.41%,113.1MiB / 7.724GiB
1757306343,proxy_postgres_container,0.11%,59.75MiB / 7.724GiB
1757306350,proxy_nginx_container,0.00%,13.08MiB / 7.724GiB
1757306350,proxy_backend_container,0.47%,113.2MiB / 7.724GiB
1757306350,proxy_postgres_container,0.10%,59.81MiB / 7.724GiB
1757306358,proxy_nginx_container,0.00%,13.08MiB / 7.724GiB
1757306358,proxy_backend_container,3.23%,113.8MiB / 7.724GiB
1757306358,proxy_postgres_container,0.22%,59.64MiB / 7.724GiB
1757306365,proxy_nginx_container,0.00%,13.24MiB / 7.724GiB
1757306365,proxy_backend_container,1.06%,112.9MiB / 7.724GiB
1757306365,proxy_postgres_container,0.02%,59.87MiB / 7.724GiB
1757306373,proxy_nginx_container,0.00%,13.13MiB / 7.724GiB
1757306373,proxy_backend_container,3.59%,112.9MiB / 7.724GiB
1757306373,proxy_postgres_container,0.00%,60.04MiB / 7.724GiB
1757306380,proxy_nginx_container,0.00%,13.13MiB / 7.724GiB
1757306380,proxy_backend_container,3.42%,113MiB / 7.724GiB
1757306380,proxy_postgres_container,0.00%,59.79MiB / 7.724GiB
1757306388,proxy_nginx_container,0.00%,13.13MiB / 7.724GiB
1757306388,proxy_backend_container,0.78%,113.2MiB / 7.724GiB
1757306388,proxy_postgres_container,0.00%,59.77MiB / 7.724GiB
1757306395,proxy_nginx_container,0.00%,13.25MiB / 7.724GiB
1757306395,proxy_backend_container,3.37%,113.5MiB / 7.724GiB
1757306395,proxy_postgres_container,0.00%,61.86MiB / 7.724GiB
1757306403,proxy_nginx_container,0.00%,13.25MiB / 7.724GiB
1757306403,proxy_backend_container,0.77%,113MiB / 7.724GiB
1757306403,proxy_postgres_container,0.01%,61.93MiB / 7.724GiB
1757306410,proxy_nginx_container,0.00%,13.25MiB / 7.724GiB
1757306410,proxy_backend_container,1.15%,113.2MiB / 7.724GiB
1757306410,proxy_postgres_container,0.00%,61.86MiB / 7.724GiB
1757306418,proxy_nginx_container,0.00%,13.25MiB / 7.724GiB
1757306418,proxy_backend_container,3.39%,113.4MiB / 7.724GiB
1757306418,proxy_postgres_container,0.00%,61.77MiB / 7.724GiB
1757306425,proxy_nginx_container,0.00%,13.3MiB / 7.724GiB
1757306425,proxy_backend_container,1.91%,113MiB / 7.724GiB
1757306425,proxy_postgres_container,0.00%,61.83MiB / 7.724GiB
1757306433,proxy_nginx_container,0.00%,13.29MiB / 7.724GiB
1757306433,proxy_backend_container,3.35%,113.1MiB / 7.724GiB
1757306433,proxy_postgres_container,0.01%,61.83MiB / 7.724GiB
1757306440,proxy_nginx_container,0.00%,13.29MiB / 7.724GiB
1757306440,proxy_backend_container,1.13%,113MiB / 7.724GiB
1757306440,proxy_postgres_container,0.00%,62.01MiB / 7.724GiB
1757306448,proxy_nginx_container,0.00%,13.29MiB / 7.724GiB
1757306448,proxy_backend_container,3.90%,113.3MiB / 7.724GiB
1757306448,proxy_postgres_container,0.00%,61.8MiB / 7.724GiB
