timestamp,container,cpu,mem
1757306728,proxy_backend_container,3.39%,104.9MiB / 7.724GiB
1757306728,proxy_postgres_container,0.00%,47.45MiB / 7.724GiB
1757306735,proxy_nginx_container,0.00%,12.37MiB / 7.724GiB
1757306735,proxy_backend_container,3.61%,105MiB / 7.724GiB
1757306735,proxy_postgres_container,2.74%,55.72MiB / 7.724GiB
1757306743,proxy_nginx_container,0.03%,12.25MiB / 7.724GiB
1757306743,proxy_backend_container,3.29%,105MiB / 7.724GiB
1757306743,proxy_postgres_container,0.00%,58.66MiB / 7.724GiB
1757306751,proxy_nginx_container,0.11%,12.37MiB / 7.724GiB
1757306751,proxy_backend_container,5.69%,105.1MiB / 7.724GiB
1757306751,proxy_postgres_container,2.95%,60.63MiB / 7.724GiB
1757306758,proxy_nginx_container,0.00%,12.26MiB / 7.724GiB
1757306758,proxy_backend_container,1.02%,104.9MiB / 7.724GiB
1757306758,proxy_postgres_container,4.52%,62.64MiB / 7.724GiB
1757306765,proxy_nginx_container,0.11%,12.25MiB / 7.724GiB
1757306765,proxy_backend_container,3.49%,104.8MiB / 7.724GiB
1757306765,proxy_postgres_container,2.92%,67.1MiB / 7.724GiB
1757306773,proxy_nginx_container,0.00%,12.38MiB / 7.724GiB
1757306773,proxy_backend_container,1.67%,104.8MiB / 7.724GiB
1757306773,proxy_postgres_container,0.00%,69.49MiB / 7.724GiB
1757306781,proxy_nginx_container,0.13%,12.37MiB / 7.724GiB
1757306781,proxy_backend_container,6.06%,105MiB / 7.724GiB
1757306781,proxy_postgres_container,3.32%,71.77MiB / 7.724GiB
1757306788,proxy_nginx_container,0.12%,12.49MiB / 7.724GiB
1757306788,proxy_backend_container,2.40%,105.1MiB / 7.724GiB
1757306788,proxy_postgres_container,0.00%,73.84MiB / 7.724GiB
1757306795,proxy_nginx_container,0.12%,12.54MiB / 7.724GiB
1757306795,proxy_backend_container,1.78%,105MiB / 7.724GiB
1757306795,proxy_postgres_container,2.94%,78.32MiB / 7.724GiB
1757306803,proxy_nginx_container,0.00%,12.31MiB / 7.724GiB
1757306803,proxy_backend_container,0.86%,105MiB / 7.724GiB
1757306803,proxy_postgres_container,0.00%,56.09MiB / 7.724GiB
1757306811,proxy_nginx_container,0.12%,12.43MiB / 7.724GiB
1757306811,proxy_backend_container,5.48%,105.4MiB / 7.724GiB
1757306811,proxy_postgres_container,3.07%,58.07MiB / 7.724GiB
1757306818,proxy_nginx_container,0.13%,12.43MiB / 7.724GiB
1757306818,proxy_backend_container,5.74%,105.3MiB / 7.724GiB
1757306818,proxy_postgres_container,0.01%,60.42MiB / 7.724GiB
1757306825,proxy_nginx_container,0.12%,12.43MiB / 7.724GiB
1757306825,proxy_backend_container,2.49%,105.1MiB / 7.724GiB
1757306825,proxy_postgres_container,0.00%,62.96MiB / 7.724GiB
1757306833,proxy_nginx_container,0.00%,12.43MiB / 7.724GiB
1757306833,proxy_backend_container,3.35%,105.1MiB / 7.724GiB
1757306833,proxy_postgres_container,0.01%,67.13MiB / 7.724GiB
1757306841,proxy_nginx_container,0.13%,12.31MiB / 7.724GiB
1757306841,proxy_backend_container,4.60%,105.6MiB / 7.724GiB
1757306841,proxy_postgres_container,3.13%,69.25MiB / 7.724GiB
1757306848,proxy_nginx_container,0.13%,12.31MiB / 7.724GiB
1757306848,proxy_backend_container,6.28%,105.6MiB / 7.724GiB
1757306848,proxy_postgres_container,0.01%,67.43MiB / 7.724GiB
