timestamp,container,cpu,mem
1757319166,full_backend_container,5.88%,109.3MiB / 7.653GiB
1757319166,postgres_container,1.80%,69.23MiB / 7.653GiB
1757319166,full_redis_container,0.55%,9.645MiB / 7.653GiB
1757319166,elasticsearch_container,5.56%,1.011GiB / 7.653GiB
1757319173,full_nginx_container,0.36%,10.71MiB / 7.653GiB
1757319173,full_backend_container,6.81%,108.6MiB / 7.653GiB
1757319173,postgres_container,1.44%,74.6MiB / 7.653GiB
1757319173,full_redis_container,0.60%,9.895MiB / 7.653GiB
1757319173,elasticsearch_container,5.74%,1.011GiB / 7.653GiB
1757319181,full_nginx_container,0.43%,10.7MiB / 7.653GiB
1757319181,full_backend_container,7.07%,109.1MiB / 7.653GiB
1757319181,postgres_container,1.67%,80MiB / 7.653GiB
1757319181,full_redis_container,0.62%,9.645MiB / 7.653GiB
1757319181,elasticsearch_container,3.05%,1.011GiB / 7.653GiB
1757319188,full_nginx_container,0.52%,10.95MiB / 7.653GiB
1757319188,full_backend_container,7.66%,109.4MiB / 7.653GiB
1757319188,postgres_container,1.50%,83.59MiB / 7.653GiB
1757319188,full_redis_container,0.61%,9.645MiB / 7.653GiB
1757319188,elasticsearch_container,3.74%,1.014GiB / 7.653GiB
1757319196,full_nginx_container,0.30%,10.71MiB / 7.653GiB
1757319196,full_backend_container,6.63%,109.5MiB / 7.653GiB
1757319196,postgres_container,1.52%,91.04MiB / 7.653GiB
1757319196,full_redis_container,0.45%,9.645MiB / 7.653GiB
1757319196,elasticsearch_container,8.84%,1.014GiB / 7.653GiB
1757319203,full_nginx_container,0.37%,10.74MiB / 7.653GiB
1757319203,full_backend_container,5.85%,110MiB / 7.653GiB
1757319203,postgres_container,1.31%,47.73MiB / 7.653GiB
1757319203,full_redis_container,0.56%,9.66MiB / 7.653GiB
1757319203,elasticsearch_container,3.85%,1.021GiB / 7.653GiB
1757319211,full_nginx_container,0.34%,10.69MiB / 7.653GiB
1757319211,full_backend_container,7.99%,109.7MiB / 7.653GiB
1757319211,postgres_container,3.26%,33.32MiB / 7.653GiB
1757319211,full_redis_container,0.60%,9.645MiB / 7.653GiB
1757319211,elasticsearch_container,7.29%,1.021GiB / 7.653GiB
1757319218,full_nginx_container,0.34%,10.68MiB / 7.653GiB
1757319218,full_backend_container,7.47%,109.8MiB / 7.653GiB
1757319218,postgres_container,3.77%,38.62MiB / 7.653GiB
1757319218,full_redis_container,0.56%,9.66MiB / 7.653GiB
1757319218,elasticsearch_container,11.08%,1.022GiB / 7.653GiB
1757319226,full_nginx_container,0.30%,10.69MiB / 7.653GiB
1757319226,full_backend_container,6.58%,110.1MiB / 7.653GiB
1757319226,postgres_container,2.72%,44.23MiB / 7.653GiB
1757319226,full_redis_container,0.61%,9.645MiB / 7.653GiB
1757319226,elasticsearch_container,3.25%,1.022GiB / 7.653GiB
1757319233,full_nginx_container,0.31%,10.69MiB / 7.653GiB
1757319233,full_backend_container,5.69%,109.5MiB / 7.653GiB
1757319233,postgres_container,1.35%,49.68MiB / 7.653GiB
1757319233,full_redis_container,0.64%,9.645MiB / 7.653GiB
1757319233,elasticsearch_container,3.40%,1.022GiB / 7.653GiB
1757319241,full_nginx_container,0.52%,10.99MiB / 7.653GiB
1757319241,full_backend_container,7.46%,109.5MiB / 7.653GiB
1757319241,postgres_container,2.27%,56.7MiB / 7.653GiB
1757319241,full_redis_container,0.62%,9.645MiB / 7.653GiB
1757319241,elasticsearch_container,5.44%,1.023GiB / 7.653GiB
1757319248,full_nginx_container,0.70%,10.69MiB / 7.653GiB
1757319248,full_backend_container,7.15%,110.1MiB / 7.653GiB
1757319248,postgres_container,1.62%,60.25MiB / 7.653GiB
1757319248,full_redis_container,0.70%,9.645MiB / 7.653GiB
1757319248,elasticsearch_container,3.40%,1.023GiB / 7.653GiB
1757319256,full_nginx_container,0.35%,10.69MiB / 7.653GiB
1757319256,full_backend_container,6.87%,109.9MiB / 7.653GiB
1757319256,postgres_container,1.61%,65.63MiB / 7.653GiB
1757319256,full_redis_container,0.66%,9.664MiB / 7.653GiB
1757319256,elasticsearch_container,3.19%,1.023GiB / 7.653GiB
1757319263,full_nginx_container,0.37%,10.93MiB / 7.653GiB
1757319263,full_backend_container,6.27%,109.8MiB / 7.653GiB
1757319263,postgres_container,1.54%,71.04MiB / 7.653GiB
1757319263,full_redis_container,0.65%,9.66MiB / 7.653GiB
1757319263,elasticsearch_container,5.97%,1.036GiB / 7.653GiB
1757319271,full_nginx_container,0.38%,10.7MiB / 7.653GiB
1757319271,full_backend_container,7.45%,109.8MiB / 7.653GiB
1757319271,postgres_container,1.46%,76.46MiB / 7.653GiB
1757319271,full_redis_container,0.78%,9.645MiB / 7.653GiB
1757319271,elasticsearch_container,22.02%,1.03GiB / 7.653GiB
1757319278,full_nginx_container,0.38%,10.94MiB / 7.653GiB
1757319278,full_backend_container,6.93%,109.9MiB / 7.653GiB
1757319278,postgres_container,1.92%,82.01MiB / 7.653GiB
1757319278,full_redis_container,0.60%,9.645MiB / 7.653GiB
1757319278,elasticsearch_container,3.07%,1.03GiB / 7.653GiB
1757319286,full_nginx_container,0.49%,10.69MiB / 7.653GiB
1757319286,full_backend_container,6.52%,109.9MiB / 7.653GiB
1757319286,postgres_container,5.01%,81.91MiB / 7.653GiB
1757319286,full_redis_container,0.61%,9.645MiB / 7.653GiB
1757319286,elasticsearch_container,6.91%,1.03GiB / 7.653GiB
1757319293,full_nginx_container,0.34%,10.69MiB / 7.653GiB
1757319293,full_backend_container,7.23%,109.9MiB / 7.653GiB
1757319293,postgres_container,1.57%,44.09MiB / 7.653GiB
1757319293,full_redis_container,0.68%,9.66MiB / 7.653GiB
1757319293,elasticsearch_container,2.40%,1.03GiB / 7.653GiB
1757319301,full_nginx_container,0.54%,10.74MiB / 7.653GiB
1757319301,full_backend_container,8.78%,109.7MiB / 7.653GiB
1757319301,postgres_container,1.45%,49.39MiB / 7.653GiB
1757319301,full_redis_container,0.64%,9.645MiB / 7.653GiB
1757319301,elasticsearch_container,2.06%,1.03GiB / 7.653GiB
1757319308,full_nginx_container,0.40%,10.68MiB / 7.653GiB
1757319308,full_backend_container,7.49%,109.6MiB / 7.653GiB
1757319308,postgres_container,4.08%,35.23MiB / 7.653GiB
1757319308,full_redis_container,0.59%,9.645MiB / 7.653GiB
1757319308,elasticsearch_container,2.96%,1.03GiB / 7.653GiB
1757319316,full_nginx_container,0.25%,10.71MiB / 7.653GiB
1757319316,full_backend_container,7.39%,109.6MiB / 7.653GiB
1757319316,postgres_container,7.03%,40.46MiB / 7.653GiB
1757319316,full_redis_container,0.59%,9.645MiB / 7.653GiB
1757319316,elasticsearch_container,2.14%,1.031GiB / 7.653GiB
1757319323,full_nginx_container,0.37%,10.93MiB / 7.653GiB
1757319323,full_backend_container,6.04%,110MiB / 7.653GiB
1757319323,postgres_container,4.67%,46MiB / 7.653GiB
1757319323,full_redis_container,0.65%,9.645MiB / 7.653GiB
1757319323,elasticsearch_container,2.78%,1.031GiB / 7.653GiB
1757319331,full_nginx_container,0.47%,10.69MiB / 7.653GiB
1757319331,full_backend_container,7.58%,110.2MiB / 7.653GiB
1757319331,postgres_container,2.00%,53.09MiB / 7.653GiB
1757319331,full_redis_container,0.55%,9.66MiB / 7.653GiB
1757319331,elasticsearch_container,3.39%,1.031GiB / 7.653GiB
1757319338,full_nginx_container,0.46%,10.69MiB / 7.653GiB
1757319338,full_backend_container,7.71%,110.1MiB / 7.653GiB
1757319338,postgres_container,1.97%,56.77MiB / 7.653GiB
1757319338,full_redis_container,0.64%,9.895MiB / 7.653GiB
1757319338,elasticsearch_container,3.71%,1.032GiB / 7.653GiB
1757319346,full_nginx_container,0.35%,10.68MiB / 7.653GiB
1757319346,full_backend_container,6.62%,110.4MiB / 7.653GiB
1757319346,postgres_container,5.23%,62.06MiB / 7.653GiB
1757319346,full_redis_container,0.54%,9.66MiB / 7.653GiB
1757319346,elasticsearch_container,12.04%,1.032GiB / 7.653GiB
1757319353,full_nginx_container,0.30%,10.71MiB / 7.653GiB
1757319353,full_backend_container,6.61%,109.9MiB / 7.653GiB
1757319353,postgres_container,1.25%,67.52MiB / 7.653GiB
1757319353,full_redis_container,0.51%,9.895MiB / 7.653GiB
1757319353,elasticsearch_container,4.18%,1.032GiB / 7.653GiB
1757319361,full_nginx_container,0.30%,10.68MiB / 7.653GiB
1757319361,full_backend_container,73.83%,109.8MiB / 7.653GiB
1757319361,postgres_container,1.64%,74.69MiB / 7.653GiB
1757319361,full_redis_container,0.33%,9.645MiB / 7.653GiB
1757319361,elasticsearch_container,2.89%,1.032GiB / 7.653GiB
1757319368,full_nginx_container,0.46%,10.73MiB / 7.653GiB
1757319368,full_backend_container,7.77%,110MiB / 7.653GiB
1757319368,postgres_container,1.83%,78.34MiB / 7.653GiB
1757319368,full_redis_container,0.66%,9.645MiB / 7.653GiB
1757319368,elasticsearch_container,5.33%,1.032GiB / 7.653GiB
1757319376,full_nginx_container,0.27%,10.69MiB / 7.653GiB
1757319376,full_backend_container,7.45%,110.3MiB / 7.653GiB
1757319376,postgres_container,4.52%,83.88MiB / 7.653GiB
1757319376,full_redis_container,0.55%,9.91MiB / 7.653GiB
1757319376,elasticsearch_container,3.54%,1.034GiB / 7.653GiB
1757319383,full_nginx_container,0.40%,10.75MiB / 7.653GiB
1757319383,full_backend_container,6.90%,109.9MiB / 7.653GiB
1757319383,postgres_container,1.71%,89.02MiB / 7.653GiB
1757319383,full_redis_container,0.73%,9.645MiB / 7.653GiB
1757319383,elasticsearch_container,2.38%,1.034GiB / 7.653GiB
1757319391,full_nginx_container,0.34%,10.93MiB / 7.653GiB
1757319391,full_backend_container,35.26%,126.4MiB / 7.653GiB
1757319391,postgres_container,1.80%,47.6MiB / 7.653GiB
1757319391,full_redis_container,0.62%,9.645MiB / 7.653GiB
1757319391,elasticsearch_container,7.33%,1.035GiB / 7.653GiB
1757319398,full_nginx_container,0.42%,10.68MiB / 7.653GiB
1757319398,full_backend_container,7.63%,110MiB / 7.653GiB
1757319398,postgres_container,2.10%,51.2MiB / 7.653GiB
1757319398,full_redis_container,0.69%,9.895MiB / 7.653GiB
1757319398,elasticsearch_container,3.56%,1.035GiB / 7.653GiB
1757319406,full_nginx_container,0.32%,10.68MiB / 7.653GiB
1757319406,full_backend_container,5.95%,109.6MiB / 7.653GiB
1757319406,postgres_container,2.03%,51.21MiB / 7.653GiB
1757319406,full_redis_container,0.59%,9.645MiB / 7.653GiB
1757319406,elasticsearch_container,3.57%,1.034GiB / 7.653GiB
1757319413,full_nginx_container,0.44%,10.69MiB / 7.653GiB
1757319413,full_backend_container,7.63%,110.4MiB / 7.653GiB
1757319413,postgres_container,4.67%,42.4MiB / 7.653GiB
1757319413,full_redis_container,0.71%,9.645MiB / 7.653GiB
1757319413,elasticsearch_container,4.00%,1.035GiB / 7.653GiB
1757319421,full_nginx_container,0.20%,10.68MiB / 7.653GiB
1757319421,full_backend_container,4.83%,109.9MiB / 7.653GiB
1757319421,postgres_container,2.93%,45.91MiB / 7.653GiB
1757319421,full_redis_container,0.65%,9.664MiB / 7.653GiB
1757319421,elasticsearch_container,4.04%,1.035GiB / 7.653GiB
