timestamp,container,cpu,mem
1757319956,full_backend_container,3.10%,109.9MiB / 7.653GiB
1757319956,postgres_container,0.56%,60.21MiB / 7.653GiB
1757319956,full_redis_container,0.79%,9.645MiB / 7.653GiB
1757319956,elasticsearch_container,0.82%,1.09GiB / 7.653GiB
1757319964,full_nginx_container,0.00%,10.64MiB / 7.653GiB
1757319964,full_backend_container,1.40%,109.9MiB / 7.653GiB
1757319964,postgres_container,0.00%,44.04MiB / 7.653GiB
1757319964,full_redis_container,0.72%,9.895MiB / 7.653GiB
1757319964,elasticsearch_container,0.48%,1.09GiB / 7.653GiB
1757319971,full_nginx_container,0.00%,10.65MiB / 7.653GiB
1757319971,full_backend_container,1.49%,110.2MiB / 7.653GiB
1757319971,postgres_container,0.03%,49.77MiB / 7.653GiB
1757319971,full_redis_container,0.95%,9.895MiB / 7.653GiB
1757319971,elasticsearch_container,2.26%,1.091GiB / 7.653GiB
1757319979,full_nginx_container,0.00%,10.65MiB / 7.653GiB
1757319979,full_backend_container,1.51%,109.9MiB / 7.653GiB
1757319979,postgres_container,0.01%,53.01MiB / 7.653GiB
1757319979,full_redis_container,0.62%,9.895MiB / 7.653GiB
1757319979,elasticsearch_container,1.92%,1.091GiB / 7.653GiB
1757319986,full_nginx_container,0.10%,10.68MiB / 7.653GiB
1757319986,full_backend_container,2.66%,110.4MiB / 7.653GiB
1757319986,postgres_container,0.00%,56.62MiB / 7.653GiB
1757319986,full_redis_container,0.75%,9.895MiB / 7.653GiB
1757319986,elasticsearch_container,1.08%,1.09GiB / 7.653GiB
1757319994,full_nginx_container,0.00%,10.64MiB / 7.653GiB
1757319994,full_backend_container,1.39%,110MiB / 7.653GiB
1757319994,postgres_container,0.00%,62.04MiB / 7.653GiB
1757319994,full_redis_container,0.95%,9.887MiB / 7.653GiB
1757319994,elasticsearch_container,0.43%,1.09GiB / 7.653GiB
1757320001,full_nginx_container,0.00%,10.64MiB / 7.653GiB
1757320001,full_backend_container,2.96%,110.2MiB / 7.653GiB
1757320001,postgres_container,0.00%,47.68MiB / 7.653GiB
1757320001,full_redis_container,0.81%,9.887MiB / 7.653GiB
1757320001,elasticsearch_container,0.67%,1.09GiB / 7.653GiB
1757320009,full_nginx_container,0.00%,10.64MiB / 7.653GiB
1757320009,full_backend_container,1.58%,109.9MiB / 7.653GiB
1757320009,postgres_container,0.01%,51.21MiB / 7.653GiB
1757320009,full_redis_container,0.70%,9.637MiB / 7.653GiB
1757320009,elasticsearch_container,2.19%,1.09GiB / 7.653GiB
1757320016,full_nginx_container,0.14%,10.65MiB / 7.653GiB
1757320016,full_backend_container,3.30%,110MiB / 7.653GiB
1757320016,postgres_container,0.50%,56.69MiB / 7.653GiB
1757320016,full_redis_container,0.71%,9.652MiB / 7.653GiB
1757320016,elasticsearch_container,0.48%,1.09GiB / 7.653GiB
1757320024,full_nginx_container,0.00%,10.65MiB / 7.653GiB
1757320024,full_backend_container,1.49%,110.2MiB / 7.653GiB
1757320024,postgres_container,0.00%,60.25MiB / 7.653GiB
1757320024,full_redis_container,0.76%,9.887MiB / 7.653GiB
1757320024,elasticsearch_container,0.68%,1.09GiB / 7.653GiB
1757320031,full_nginx_container,0.00%,10.65MiB / 7.653GiB
1757320031,full_backend_container,1.57%,110.4MiB / 7.653GiB
1757320031,postgres_container,0.02%,65.85MiB / 7.653GiB
1757320031,full_redis_container,0.75%,9.887MiB / 7.653GiB
1757320031,elasticsearch_container,1.43%,1.09GiB / 7.653GiB
1757320039,full_nginx_container,0.00%,10.64MiB / 7.653GiB
1757320039,full_backend_container,16.49%,109.9MiB / 7.653GiB
1757320039,postgres_container,0.00%,49.43MiB / 7.653GiB
1757320039,full_redis_container,0.60%,9.637MiB / 7.653GiB
1757320039,elasticsearch_container,2.30%,1.091GiB / 7.653GiB
1757320046,full_nginx_container,0.13%,10.66MiB / 7.653GiB
1757320046,full_backend_container,3.26%,110.4MiB / 7.653GiB
1757320046,postgres_container,0.00%,53.03MiB / 7.653GiB
1757320046,full_redis_container,0.71%,10.14MiB / 7.653GiB
1757320046,elasticsearch_container,1.16%,1.091GiB / 7.653GiB
1757320054,full_nginx_container,0.00%,10.64MiB / 7.653GiB
1757320054,full_backend_container,1.49%,110.2MiB / 7.653GiB
1757320054,postgres_container,0.00%,58.43MiB / 7.653GiB
1757320054,full_redis_container,0.78%,9.641MiB / 7.653GiB
1757320054,elasticsearch_container,0.49%,1.091GiB / 7.653GiB
1757320061,full_nginx_container,0.00%,10.64MiB / 7.653GiB
1757320061,full_backend_container,2.84%,110.2MiB / 7.653GiB
1757320061,postgres_container,0.02%,63.88MiB / 7.653GiB
1757320061,full_redis_container,0.82%,9.641MiB / 7.653GiB
1757320061,elasticsearch_container,0.50%,1.091GiB / 7.653GiB
1757320069,full_nginx_container,0.00%,10.65MiB / 7.653GiB
1757320069,full_backend_container,69.03%,110.3MiB / 7.653GiB
1757320069,postgres_container,0.00%,67.41MiB / 7.653GiB
1757320069,full_redis_container,0.29%,9.891MiB / 7.653GiB
1757320069,elasticsearch_container,1.97%,1.091GiB / 7.653GiB
1757320076,full_nginx_container,0.19%,10.7MiB / 7.653GiB
1757320076,full_backend_container,3.23%,109.9MiB / 7.653GiB
1757320076,postgres_container,0.71%,53.03MiB / 7.653GiB
1757320076,full_redis_container,0.72%,9.656MiB / 7.653GiB
1757320076,elasticsearch_container,0.39%,1.091GiB / 7.653GiB
1757320084,full_nginx_container,0.00%,10.64MiB / 7.653GiB
1757320084,full_backend_container,1.49%,110.2MiB / 7.653GiB
1757320084,postgres_container,0.02%,56.64MiB / 7.653GiB
1757320084,full_redis_container,0.89%,9.641MiB / 7.653GiB
1757320084,elasticsearch_container,0.42%,1.091GiB / 7.653GiB
1757320091,full_nginx_container,0.00%,10.65MiB / 7.653GiB
1757320091,full_backend_container,1.34%,110.4MiB / 7.653GiB
1757320091,postgres_container,0.02%,62.06MiB / 7.653GiB
1757320091,full_redis_container,0.78%,9.641MiB / 7.653GiB
1757320091,elasticsearch_container,0.82%,1.091GiB / 7.653GiB
1757320099,full_nginx_container,0.00%,10.64MiB / 7.653GiB
1757320099,full_backend_container,12.01%,121.9MiB / 7.653GiB
1757320099,postgres_container,0.00%,65.62MiB / 7.653GiB
1757320099,full_redis_container,0.61%,9.641MiB / 7.653GiB
1757320099,elasticsearch_container,2.26%,1.091GiB / 7.653GiB
1757320106,full_nginx_container,0.13%,10.64MiB / 7.653GiB
1757320106,full_backend_container,2.76%,109.9MiB / 7.653GiB
1757320106,postgres_container,2.88%,51.32MiB / 7.653GiB
1757320106,full_redis_container,0.92%,9.645MiB / 7.653GiB
1757320106,elasticsearch_container,0.66%,1.09GiB / 7.653GiB
1757320114,full_nginx_container,0.00%,10.64MiB / 7.653GiB
1757320114,full_backend_container,1.64%,110.2MiB / 7.653GiB
1757320114,postgres_container,0.00%,54.89MiB / 7.653GiB
1757320114,full_redis_container,0.88%,9.891MiB / 7.653GiB
1757320114,elasticsearch_container,0.33%,1.091GiB / 7.653GiB
1757320121,full_nginx_container,0.08%,10.64MiB / 7.653GiB
1757320121,full_backend_container,1.53%,109.9MiB / 7.653GiB
1757320121,postgres_container,0.06%,60.25MiB / 7.653GiB
1757320121,full_redis_container,0.72%,9.645MiB / 7.653GiB
1757320121,elasticsearch_container,0.65%,1.091GiB / 7.653GiB
1757320129,full_nginx_container,0.00%,10.64MiB / 7.653GiB
1757320129,full_backend_container,1.31%,109.9MiB / 7.653GiB
1757320129,postgres_container,0.00%,63.83MiB / 7.653GiB
1757320129,full_redis_container,0.72%,9.891MiB / 7.653GiB
1757320129,elasticsearch_container,3.01%,1.091GiB / 7.653GiB
1757320136,full_nginx_container,0.13%,10.66MiB / 7.653GiB
1757320136,full_backend_container,1.46%,110MiB / 7.653GiB
1757320136,postgres_container,0.56%,69.29MiB / 7.653GiB
1757320136,full_redis_container,0.79%,9.891MiB / 7.653GiB
1757320136,elasticsearch_container,1.22%,1.091GiB / 7.653GiB
1757320144,full_nginx_container,0.00%,10.64MiB / 7.653GiB
1757320144,full_backend_container,1.46%,109.9MiB / 7.653GiB
1757320144,postgres_container,0.00%,53.05MiB / 7.653GiB
1757320144,full_redis_container,0.73%,9.641MiB / 7.653GiB
1757320144,elasticsearch_container,0.49%,1.091GiB / 7.653GiB
1757320151,full_nginx_container,0.00%,10.64MiB / 7.653GiB
1757320151,full_backend_container,1.54%,110.2MiB / 7.653GiB
1757320151,postgres_container,3.16%,58.57MiB / 7.653GiB
1757320151,full_redis_container,0.74%,9.641MiB / 7.653GiB
1757320151,elasticsearch_container,1.73%,1.091GiB / 7.653GiB
1757320159,full_nginx_container,0.00%,10.65MiB / 7.653GiB
1757320159,full_backend_container,1.29%,110.2MiB / 7.653GiB
1757320159,postgres_container,0.00%,62.02MiB / 7.653GiB
1757320159,full_redis_container,0.55%,9.641MiB / 7.653GiB
1757320159,elasticsearch_container,2.39%,1.091GiB / 7.653GiB
1757320166,full_nginx_container,0.12%,10.65MiB / 7.653GiB
1757320166,full_backend_container,3.29%,110MiB / 7.653GiB
1757320166,postgres_container,0.52%,67.43MiB / 7.653GiB
1757320166,full_redis_container,0.80%,9.891MiB / 7.653GiB
1757320166,elasticsearch_container,0.42%,1.091GiB / 7.653GiB
1757320174,full_nginx_container,0.00%,10.64MiB / 7.653GiB
1757320174,full_backend_container,1.55%,110MiB / 7.653GiB
1757320174,postgres_container,0.00%,71.02MiB / 7.653GiB
1757320174,full_redis_container,0.98%,9.641MiB / 7.653GiB
1757320174,elasticsearch_container,1.94%,1.091GiB / 7.653GiB
1757320181,full_nginx_container,0.00%,10.65MiB / 7.653GiB
1757320181,full_backend_container,3.46%,110.4MiB / 7.653GiB
1757320181,postgres_container,2.82%,57.03MiB / 7.653GiB
1757320181,full_redis_container,0.79%,9.891MiB / 7.653GiB
1757320181,elasticsearch_container,1.25%,1.091GiB / 7.653GiB
1757320189,full_nginx_container,0.00%,10.64MiB / 7.653GiB
1757320189,full_backend_container,1.52%,109.9MiB / 7.653GiB
1757320189,postgres_container,0.00%,60.22MiB / 7.653GiB
1757320189,full_redis_container,0.82%,9.891MiB / 7.653GiB
1757320189,elasticsearch_container,3.00%,1.091GiB / 7.653GiB
1757320196,full_nginx_container,0.00%,10.64MiB / 7.653GiB
1757320196,full_backend_container,1.20%,109.9MiB / 7.653GiB
1757320196,postgres_container,0.00%,63.82MiB / 7.653GiB
1757320196,full_redis_container,0.72%,9.641MiB / 7.653GiB
1757320196,elasticsearch_container,0.36%,1.091GiB / 7.653GiB
